Year,State,Age Group,State Rate,State Births,US Births,US Birth Rate,Unit
2007,Rhode Island,18-19 years,42.5,806,"304,333",71.7,"per 1,000"
2007,South Carolina,18-19 years,87.3,"5,786","304,333",71.7,"per 1,000"
2007,South Dakota,18-19 years,72.6,856,"304,333",71.7,"per 1,000"
2007,Tennessee,18-19 years,94.5,"7,897","304,333",71.7,"per 1,000"
2007,Texas,18-19 years,103.1,"35,293","304,333",71.7,"per 1,000"
2007,Total U.S.,18-19 years,71.7,"304,333","304,333",71.7,"per 1,000"
2007,Utah,18-19 years,58.3,"2,640","304,333",71.7,"per 1,000"
2007,Vermont,18-19 years,37.2,381,"304,333",71.7,"per 1,000"
2007,Virginia,18-19 years,60.4,"6,593","304,333",71.7,"per 1,000"
2007,Washington,18-19 years,59.9,"5,213","304,333",71.7,"per 1,000"
2007,West Virginia,18-19 years,83,"1,983","304,333",71.7,"per 1,000"
2007,Wisconsin,18-19 years,54.6,"4,378","304,333",71.7,"per 1,000"
2007,Wyoming,18-19 years,91.3,681,"304,333",71.7,"per 1,000"
2008,Alabama,18-19 years,85.6,"5,990","299,094",68.2,"per 1,000"
2008,Alaska,18-19 years,84.9,834,"299,094",68.2,"per 1,000"
2008,Arizona,18-19 years,88.1,"7,887","299,094",68.2,"per 1,000"
2008,Arkansas,18-19 years,102,"4,151","299,094",68.2,"per 1,000"
2008,California,18-19 years,64.2,"34,712","299,094",68.2,"per 1,000"
2008,Colorado,18-19 years,67.9,"4,463","299,094",68.2,"per 1,000"
2008,Connecticut,18-19 years,40.1,"1,943","299,094",68.2,"per 1,000"
2008,Delaware,18-19 years,61.8,866,"299,094",68.2,"per 1,000"
2008,District of Columbia,18-19 years,56.3,694,"299,094",68.2,"per 1,000"
2008,Florida,18-19 years,68.1,"16,798","299,094",68.2,"per 1,000"
2008,Georgia,18-19 years,84.9,"11,760","299,094",68.2,"per 1,000"
2008,Hawaii,18-19 years,73.9,"1,193","299,094",68.2,"per 1,000"
2008,Idaho,18-19 years,68.7,"1,610","299,094",68.2,"per 1,000"
2008,Illinois,18-19 years,65.8,"11,758","299,094",68.2,"per 1,000"
2008,Indiana,18-19 years,71.2,"6,876","299,094",68.2,"per 1,000"
2008,Iowa,18-19 years,56.4,"2,566","299,094",68.2,"per 1,000"
2008,Kansas,18-19 years,76.5,"3,142","299,094",68.2,"per 1,000"
2008,Kentucky,18-19 years,93.3,"5,497","299,094",68.2,"per 1,000"
2008,Louisiana,18-19 years,91.2,"6,224","299,094",68.2,"per 1,000"
2008,Maine,18-19 years,47.5,850,"299,094",68.2,"per 1,000"
2008,Maryland,18-19 years,56.8,"4,502","299,094",68.2,"per 1,000"
2008,Massachusetts,18-19 years,31.8,"3,225","299,094",68.2,"per 1,000"
2008,Michigan,18-19 years,55.9,"8,348","299,094",68.2,"per 1,000"
2008,Minnesota,18-19 years,47.3,"3,511","299,094",68.2,"per 1,000"
2008,Mississippi,18-19 years,105.1,"4,918","299,094",68.2,"per 1,000"
2008,Missouri,18-19 years,75.9,"6,494","299,094",68.2,"per 1,000"
2008,Montana,18-19 years,69.9,945,"299,094",68.2,"per 1,000"
2008,Nebraska,18-19 years,61.6,"1,617","299,094",68.2,"per 1,000"
2008,New Hampshire,18-19 years,35.5,690,"299,094",68.2,"per 1,000"
2008,New Jersey,18-19 years,44.9,"4,872","299,094",68.2,"per 1,000"
2008,New Mexico,18-19 years,99.6,"2,941","299,094",68.2,"per 1,000"
2008,New York,18-19 years,43.6,"12,198","299,094",68.2,"per 1,000"
2008,North Carolina,18-19 years,78.2,"10,404","299,094",68.2,"per 1,000"
2008,North Dakota,18-19 years,45.4,490,"299,094",68.2,"per 1,000"
2008,Ohio,18-19 years,69.7,"11,484","299,094",68.2,"per 1,000"
2008,Oklahoma,18-19 years,96.8,"5,194","299,094",68.2,"per 1,000"
2008,Oregon,18-19 years,61.1,"3,124","299,094",68.2,"per 1,000"
2008,Pennsylvania,18-19 years,49.4,"9,452","299,094",68.2,"per 1,000"
2008,Rhode Island,18-19 years,39.2,760,"299,094",68.2,"per 1,000"
2008,South Carolina,18-19 years,83.4,"5,804","299,094",68.2,"per 1,000"
2008,South Dakota,18-19 years,65.6,773,"299,094",68.2,"per 1,000"
2008,Tennessee,18-19 years,90.1,"7,826","299,094",68.2,"per 1,000"
2008,Texas,18-19 years,99.8,"35,339","299,094",68.2,"per 1,000"
2008,Total U.S.,18-19 years,68.2,"299,094","299,094",68.2,"per 1,000"
2008,Utah,18-19 years,56.5,"2,627","299,094",68.2,"per 1,000"
2008,Vermont,18-19 years,36.5,379,"299,094",68.2,"per 1,000"
2008,Virginia,18-19 years,57.4,"6,430","299,094",68.2,"per 1,000"
2008,Washington,18-19 years,58.6,"5,254","299,094",68.2,"per 1,000"
2008,West Virginia,18-19 years,80.4,"1,986","299,094",68.2,"per 1,000"
2008,Wisconsin,18-19 years,52.5,"4,254","299,094",68.2,"per 1,000"
2008,Wyoming,18-19 years,82.8,634,"299,094",68.2,"per 1,000"
2009,Alabama,18-19 years,79.8,"5,712","285,555",64,"per 1,000"
2009,Alaska,18-19 years,82.2,819,"285,555",64,"per 1,000"
2009,Arizona,18-19 years,79.7,"7,347","285,555",64,"per 1,000"
2009,Arkansas,18-19 years,97.5,"4,063","285,555",64,"per 1,000"
2009,California,18-19 years,58.3,"32,412","285,555",64,"per 1,000"
2009,Colorado,18-19 years,63.4,"4,229","285,555",64,"per 1,000"
2009,Connecticut,18-19 years,37.9,"1,840","285,555",64,"per 1,000"
2009,Delaware,18-19 years,53.7,763,"285,555",64,"per 1,000"
2009,District of Columbia,18-19 years,52.8,669,"285,555",64,"per 1,000"
2009,Florida,18-19 years,62.5,"15,706","285,555",64,"per 1,000"
2009,Georgia,18-19 years,80.8,"11,491","285,555",64,"per 1,000"
2009,Hawaii,18-19 years,67.6,"1,126","285,555",64,"per 1,000"
2009,Idaho,18-19 years,63.4,"1,487","285,555",64,"per 1,000"
2009,Illinois,18-19 years,61.8,"11,151","285,555",64,"per 1,000"
2009,Indiana,18-19 years,69.3,"6,786","285,555",64,"per 1,000"
2009,Iowa,18-19 years,54.2,"2,474","285,555",64,"per 1,000"
2009,Kansas,18-19 years,75.5,"3,070","285,555",64,"per 1,000"
2009,Kentucky,18-19 years,85.2,"5,128","285,555",64,"per 1,000"
2009,Louisiana,18-19 years,85.9,"5,879","285,555",64,"per 1,000"
2009,Maine,18-19 years,44.5,796,"285,555",64,"per 1,000"
2009,Maryland,18-19 years,53,"4,259","285,555",64,"per 1,000"
2009,Massachusetts,18-19 years,30.9,"3,162","285,555",64,"per 1,000"
2009,Michigan,18-19 years,55,"8,342","285,555",64,"per 1,000"
2009,Minnesota,18-19 years,43.5,"3,179","285,555",64,"per 1,000"
2009,Mississippi,18-19 years,100.7,"4,701","285,555",64,"per 1,000"
2009,Missouri,18-19 years,70.4,"6,128","285,555",64,"per 1,000"
2009,Montana,18-19 years,66.9,906,"285,555",64,"per 1,000"
2009,Nebraska,18-19 years,59.7,"1,577","285,555",64,"per 1,000"
2009,Nevada,18-19 years,76.2,"2,599","285,555",64,"per 1,000"
2009,New Hampshire,18-19 years,29.8,578,"285,555",64,"per 1,000"
2009,New Jersey,18-19 years,41,"4,479","285,555",64,"per 1,000"
2009,New Mexico,18-19 years,98.3,"2,952","285,555",64,"per 1,000"
2009,New York,18-19 years,41,"11,603","285,555",64,"per 1,000"
2009,North Carolina,18-19 years,72.6,"9,900","285,555",64,"per 1,000"
2009,North Dakota,18-19 years,46.9,502,"285,555",64,"per 1,000"
2009,Ohio,18-19 years,66.4,"11,051","285,555",64,"per 1,000"
2009,Oklahoma,18-19 years,96,"5,248","285,555",64,"per 1,000"
2009,Oregon,18-19 years,55.8,"2,898","285,555",64,"per 1,000"
2009,Pennsylvania,18-19 years,46.4,"8,982","285,555",64,"per 1,000"
2009,Rhode Island,18-19 years,34.5,685,"285,555",64,"per 1,000"
2009,South Carolina,18-19 years,76.8,"5,434","285,555",64,"per 1,000"
2009,South Dakota,18-19 years,67.8,789,"285,555",64,"per 1,000"
2009,Tennessee,18-19 years,83.8,"7,421","285,555",64,"per 1,000"
2009,Texas,18-19 years,95.5,"34,735","285,555",64,"per 1,000"
2009,Total U.S.,18-19 years,64,"285,555","285,555",64,"per 1,000"
2009,Utah,18-19 years,50.3,"2,359","285,555",64,"per 1,000"
2009,Vermont,18-19 years,30.5,312,"285,555",64,"per 1,000"
2009,Virginia,18-19 years,52.9,"6,024","285,555",64,"per 1,000"
2009,Washington,18-19 years,54.2,"4,977","285,555",64,"per 1,000"
2009,West Virginia,18-19 years,80.2,"2,029","285,555",64,"per 1,000"
2009,Wisconsin,18-19 years,51.8,"4,189","285,555",64,"per 1,000"
2009,Wyoming,18-19 years,76.9,607,"285,555",64,"per 1,000"
2010,Alabama,18-19 years,71.8,"5,119","258,505",58.2,"per 1,000"
2010,Alaska,18-19 years,73.4,705,"258,505",58.2,"per 1,000"
2010,Arizona,18-19 years,69.8,"6,455","258,505",58.2,"per 1,000"
2010,Arkansas,18-19 years,91.4,"3,794","258,505",58.2,"per 1,000"
2010,California,18-19 years,53.4,"29,835","258,505",58.2,"per 1,000"
2010,Colorado,18-19 years,56.5,"3,757","258,505",58.2,"per 1,000"
2010,Connecticut,18-19 years,34.5,"1,652","258,505",58.2,"per 1,000"
2010,Delaware,18-19 years,48.9,689,"258,505",58.2,"per 1,000"
2010,District of Columbia,18-19 years,52,648,"258,505",58.2,"per 1,000"
2010,Florida,18-19 years,55.2,"13,734","258,505",58.2,"per 1,000"
2010,Georgia,18-19 years,70.6,"10,048","258,505",58.2,"per 1,000"
2010,Hawaii,18-19 years,62.6,"1,023","258,505",58.2,"per 1,000"
2010,Idaho,18-19 years,58.9,"1,359","258,505",58.2,"per 1,000"
2010,Illinois,18-19 years,56.9,"10,153","258,505",58.2,"per 1,000"
2010,Indiana,18-19 years,63.5,"6,181","258,505",58.2,"per 1,000"
2010,Iowa,18-19 years,49,"2,217","258,505",58.2,"per 1,000"
2010,Kansas,18-19 years,67.9,"2,752","258,505",58.2,"per 1,000"
2010,Kentucky,18-19 years,80.2,"4,837","258,505",58.2,"per 1,000"
2010,Louisiana,18-19 years,81,"5,500","258,505",58.2,"per 1,000"
2010,Maine,18-19 years,40.3,709,"258,505",58.2,"per 1,000"
2010,Maryland,18-19 years,47.6,"3,794","258,505",58.2,"per 1,000"
2010,Massachusetts,18-19 years,27.4,"2,772","258,505",58.2,"per 1,000"
2010,Michigan,18-19 years,52.7,"7,867","258,505",58.2,"per 1,000"
2010,Minnesota,18-19 years,41.3,"2,964","258,505",58.2,"per 1,000"
2010,Mississippi,18-19 years,88.7,"4,118","258,505",58.2,"per 1,000"
2010,Missouri,18-19 years,65.1,"5,621","258,505",58.2,"per 1,000"
2010,Montana,18-19 years,67,883,"258,505",58.2,"per 1,000"
2010,Nebraska,18-19 years,54,"1,414","258,505",58.2,"per 1,000"
2010,Nevada,18-19 years,69.5,"2,398","258,505",58.2,"per 1,000"
2010,New Hampshire,18-19 years,29.2,558,"258,505",58.2,"per 1,000"
2010,New Jersey,18-19 years,37.6,"4,061","258,505",58.2,"per 1,000"
2010,New Mexico,18-19 years,86.4,"2,582","258,505",58.2,"per 1,000"
2010,New York,18-19 years,38.6,"10,788","258,505",58.2,"per 1,000"
2010,North Carolina,18-19 years,63.5,"8,605","258,505",58.2,"per 1,000"
2010,North Dakota,18-19 years,46.9,494,"258,505",58.2,"per 1,000"
2010,Ohio,18-19 years,60.2,"9,941","258,505",58.2,"per 1,000"
2010,Oklahoma,18-19 years,83.8,"4,578","258,505",58.2,"per 1,000"
2010,Oregon,18-19 years,48.9,"2,533","258,505",58.2,"per 1,000"
2010,Pennsylvania,18-19 years,43.8,"8,385","258,505",58.2,"per 1,000"
2010,Rhode Island,18-19 years,31.6,607,"258,505",58.2,"per 1,000"
2010,South Carolina,18-19 years,68.6,"4,832","258,505",58.2,"per 1,000"
2010,South Dakota,18-19 years,61.6,715,"258,505",58.2,"per 1,000"
2010,Tennessee,18-19 years,75.4,"6,718","258,505",58.2,"per 1,000"
2010,Texas,18-19 years,86.5,"31,724","258,505",58.2,"per 1,000"
2010,Total U.S.,18-19 years,58.2,"258,505","258,505",58.2,"per 1,000"
2010,Utah,18-19 years,46.4,"2,170","258,505",58.2,"per 1,000"
2010,Vermont,18-19 years,30.5,310,"258,505",58.2,"per 1,000"
2010,Virginia,18-19 years,47.8,"5,418","258,505",58.2,"per 1,000"
2010,Washington,18-19 years,46.7,"4,277","258,505",58.2,"per 1,000"
2010,West Virginia,18-19 years,75.6,"1,914","258,505",58.2,"per 1,000"
2010,Wisconsin,18-19 years,47.2,"3,755","258,505",58.2,"per 1,000"
2010,Wyoming,18-19 years,68.9,542,"258,505",58.2,"per 1,000"
2011,Alabama,18-19 years,68.8,"4,626","234,234",54.1,"per 1,000"
2011,Alaska,18-19 years,73.9,679,"234,234",54.1,"per 1,000"
2011,Arizona,18-19 years,68.4,"5,940","234,234",54.1,"per 1,000"
2011,Arkansas,18-19 years,91,"3,522","234,234",54.1,"per 1,000"
2011,California,18-19 years,49.5,"26,470","234,234",54.1,"per 1,000"
2011,Colorado,18-19 years,49.7,"3,351","234,234",54.1,"per 1,000"
2011,Connecticut,18-19 years,29.4,"1,485","234,234",54.1,"per 1,000"
2011,Delaware,18-19 years,48.8,652,"234,234",54.1,"per 1,000"
2011,District of Columbia,18-19 years,49.1,600,"234,234",54.1,"per 1,000"
2011,Florida,18-19 years,52.7,"12,406","234,234",54.1,"per 1,000"
2011,Georgia,18-19 years,66,"9,152","234,234",54.1,"per 1,000"
2011,Hawaii,18-19 years,58.9,902,"234,234",54.1,"per 1,000"
2011,Idaho,18-19 years,50.7,"1,200","234,234",54.1,"per 1,000"
2011,Illinois,18-19 years,50.6,"8,935","234,234",54.1,"per 1,000"
2011,Indiana,18-19 years,61.2,"5,785","234,234",54.1,"per 1,000"
2011,Iowa,18-19 years,43,"1,965","234,234",54.1,"per 1,000"
2011,Kansas,18-19 years,63.3,"2,597","234,234",54.1,"per 1,000"
2011,Kentucky,18-19 years,78.1,"4,482","234,234",54.1,"per 1,000"
2011,Louisiana,18-19 years,79.8,"5,089","234,234",54.1,"per 1,000"
2011,Maine,18-19 years,36.9,641,"234,234",54.1,"per 1,000"
2011,Maryland,18-19 years,43.1,"3,400","234,234",54.1,"per 1,000"
2011,Massachusetts,18-19 years,24.4,"2,490","234,234",54.1,"per 1,000"
2011,Michigan,18-19 years,49.3,"7,076","234,234",54.1,"per 1,000"
2011,Minnesota,18-19 years,34.3,"2,537","234,234",54.1,"per 1,000"
2011,Mississippi,18-19 years,83.8,"3,737","234,234",54.1,"per 1,000"
2011,Missouri,18-19 years,60.8,"5,073","234,234",54.1,"per 1,000"
2011,Montana,18-19 years,52.5,699,"234,234",54.1,"per 1,000"
2011,Nebraska,18-19 years,46.9,"1,272","234,234",54.1,"per 1,000"
2011,Nevada,18-19 years,66.3,"2,085","234,234",54.1,"per 1,000"
2011,New Hampshire,18-19 years,24.5,487,"234,234",54.1,"per 1,000"
2011,New Jersey,18-19 years,34.9,"3,791","234,234",54.1,"per 1,000"
2011,New Mexico,18-19 years,82.1,"2,342","234,234",54.1,"per 1,000"
2011,New York,18-19 years,36.7,"9,895","234,234",54.1,"per 1,000"
2011,North Carolina,18-19 years,60,"8,015","234,234",54.1,"per 1,000"
2011,North Dakota,18-19 years,47.9,516,"234,234",54.1,"per 1,000"
2011,Ohio,18-19 years,56.4,"8,994","234,234",54.1,"per 1,000"
2011,Oklahoma,18-19 years,82.7,"4,340","234,234",54.1,"per 1,000"
2011,Oregon,18-19 years,45.7,"2,283","234,234",54.1,"per 1,000"
2011,Pennsylvania,18-19 years,40.5,"7,662","234,234",54.1,"per 1,000"
2011,Rhode Island,18-19 years,30.4,580,"234,234",54.1,"per 1,000"
2011,South Carolina,18-19 years,65.3,"4,341","234,234",54.1,"per 1,000"
2011,South Dakota,18-19 years,59.9,719,"234,234",54.1,"per 1,000"
2011,Tennessee,18-19 years,73.8,"6,206","234,234",54.1,"per 1,000"
2011,Texas,18-19 years,79,"28,691","234,234",54.1,"per 1,000"
2011,Total U.S.,18-19 years,54.1,"234,234","234,234",54.1,"per 1,000"
2011,Utah,18-19 years,39.2,"1,842","234,234",54.1,"per 1,000"
2011,Vermont,18-19 years,26.1,280,"234,234",54.1,"per 1,000"
2011,Virginia,18-19 years,42.7,"4,815","234,234",54.1,"per 1,000"
2011,Washington,18-19 years,46,"4,009","234,234",54.1,"per 1,000"
2011,West Virginia,18-19 years,74.7,"1,792","234,234",54.1,"per 1,000"
2011,Wisconsin,18-19 years,40.5,"3,314","234,234",54.1,"per 1,000"
2011,Wyoming,18-19 years,63.7,472,"234,234",54.1,"per 1,000"
2012,Alabama,18-19 years,69.4,"4,470","218,965",51.4,"per 1,000"
2012,Alaska,18-19 years,71.2,635,"218,965",51.4,"per 1,000"
2012,Arizona,18-19 years,66.1,"5,667","218,965",51.4,"per 1,000"
2012,Arkansas,18-19 years,82.5,"3,127","218,965",51.4,"per 1,000"
2012,California,18-19 years,46.2,"24,545","218,965",51.4,"per 1,000"
2012,Colorado,18-19 years,44.2,"2,981","218,965",51.4,"per 1,000"
2012,Connecticut,18-19 years,25.7,"1,361","218,965",51.4,"per 1,000"
2012,Delaware,18-19 years,41.6,563,"218,965",51.4,"per 1,000"
2012,District of Columbia,18-19 years,45,552,"218,965",51.4,"per 1,000"
2012,Florida,18-19 years,51.4,"11,731","218,965",51.4,"per 1,000"
2012,Georgia,18-19 years,59.3,"8,269","218,965",51.4,"per 1,000"
2012,Hawaii,18-19 years,53.5,825,"218,965",51.4,"per 1,000"
2012,Idaho,18-19 years,53.6,"1,177","218,965",51.4,"per 1,000"
2012,Illinois,18-19 years,49.3,"8,536","218,965",51.4,"per 1,000"
2012,Indiana,18-19 years,58.5,"5,314","218,965",51.4,"per 1,000"
2012,Iowa,18-19 years,41.7,"1,863","218,965",51.4,"per 1,000"
2012,Kansas,18-19 years,62.4,"2,473","218,965",51.4,"per 1,000"
2012,Kentucky,18-19 years,76.4,"4,210","218,965",51.4,"per 1,000"
2012,Louisiana,18-19 years,77.8,"4,718","218,965",51.4,"per 1,000"
2012,Maine,18-19 years,36.1,626,"218,965",51.4,"per 1,000"
2012,Maryland,18-19 years,38.6,"3,092","218,965",51.4,"per 1,000"
2012,Massachusetts,18-19 years,22.5,"2,383","218,965",51.4,"per 1,000"
2012,Michigan,18-19 years,47.2,"6,527","218,965",51.4,"per 1,000"
2012,Minnesota,18-19 years,33,"2,415","218,965",51.4,"per 1,000"
2012,Mississippi,18-19 years,80.1,"3,433","218,965",51.4,"per 1,000"
2012,Missouri,18-19 years,58.9,"4,704","218,965",51.4,"per 1,000"
2012,Montana,18-19 years,51.9,663,"218,965",51.4,"per 1,000"
2012,Nebraska,18-19 years,46,"1,218","218,965",51.4,"per 1,000"
2012,Nevada,18-19 years,65.8,"2,043","218,965",51.4,"per 1,000"
2012,New Hampshire,18-19 years,23.6,469,"218,965",51.4,"per 1,000"
2012,New Jersey,18-19 years,31,"3,429","218,965",51.4,"per 1,000"
2012,New Mexico,18-19 years,82.7,"2,276","218,965",51.4,"per 1,000"
2012,New York,18-19 years,33.5,"9,081","218,965",51.4,"per 1,000"
2012,North Carolina,18-19 years,54.3,"7,247","218,965",51.4,"per 1,000"
2012,North Dakota,18-19 years,43.2,454,"218,965",51.4,"per 1,000"
2012,Ohio,18-19 years,54,"8,431","218,965",51.4,"per 1,000"
2012,Oklahoma,18-19 years,83.1,"4,177","218,965",51.4,"per 1,000"
2012,Oregon,18-19 years,42.9,"2,053","218,965",51.4,"per 1,000"
2012,Pennsylvania,18-19 years,38.6,"7,163","218,965",51.4,"per 1,000"
2012,Rhode Island,18-19 years,29.1,550,"218,965",51.4,"per 1,000"
2012,South Carolina,18-19 years,62.5,"4,039","218,965",51.4,"per 1,000"
2012,South Dakota,18-19 years,56.4,665,"218,965",51.4,"per 1,000"
2012,Tennessee,18-19 years,70.3,"5,784","218,965",51.4,"per 1,000"
2012,Texas,18-19 years,76.6,"27,513","218,965",51.4,"per 1,000"
2012,Total U.S.,18-19 years,51.4,"218,965","218,965",51.4,"per 1,000"
2012,Utah,18-19 years,42.8,"1,826","218,965",51.4,"per 1,000"
2012,Vermont,18-19 years,25.8,276,"218,965",51.4,"per 1,000"
2012,Virginia,18-19 years,40,"4,516","218,965",51.4,"per 1,000"
2012,Washington,18-19 years,42.7,"3,632","218,965",51.4,"per 1,000"
2012,West Virginia,18-19 years,78.8,"1,758","218,965",51.4,"per 1,000"
2012,Wisconsin,18-19 years,37.8,"3,024","218,965",51.4,"per 1,000"
2012,Wyoming,18-19 years,65.4,481,"218,965",51.4,"per 1,000"
2013,Alabama,18-19 years,61.4,"3,921","199,407",47.3,"per 1,000"
2013,Alaska,18-19 years,63.2,546,"199,407",47.3,"per 1,000"
2013,Arizona,18-19 years,59.7,"5,221","199,407",47.3,"per 1,000"
2013,Arkansas,18-19 years,82.7,"3,096","199,407",47.3,"per 1,000"
2013,California,18-19 years,41.9,"21,980","199,407",47.3,"per 1,000"
2013,Colorado,18-19 years,40.5,"2,705","199,407",47.3,"per 1,000"
2013,Connecticut,18-19 years,22,"1,161","199,407",47.3,"per 1,000"
2013,Delaware,18-19 years,39.9,527,"199,407",47.3,"per 1,000"
2013,District of Columbia,18-19 years,37.4,452,"199,407",47.3,"per 1,000"
2013,Florida,18-19 years,45.5,"10,263","199,407",47.3,"per 1,000"
2013,Georgia,18-19 years,54.9,"7,523","199,407",47.3,"per 1,000"
2013,Hawaii,18-19 years,48,729,"199,407",47.3,"per 1,000"
2013,Idaho,18-19 years,51.8,"1,113","199,407",47.3,"per 1,000"
2013,Illinois,18-19 years,44,"7,535","199,407",47.3,"per 1,000"
2013,Indiana,18-19 years,54.9,"4,943","199,407",47.3,"per 1,000"
2013,Iowa,18-19 years,38.6,"1,709","199,407",47.3,"per 1,000"
2013,Kansas,18-19 years,54.6,"2,147","199,407",47.3,"per 1,000"
2013,Kentucky,18-19 years,74.1,"4,036","199,407",47.3,"per 1,000"
2013,Louisiana,18-19 years,72.2,"4,261","199,407",47.3,"per 1,000"
2013,Maine,18-19 years,31.8,531,"199,407",47.3,"per 1,000"
2013,Maryland,18-19 years,34.1,"2,663","199,407",47.3,"per 1,000"
2013,Massachusetts,18-19 years,19.1,"2,000","199,407",47.3,"per 1,000"
2013,Michigan,18-19 years,42.5,"5,774","199,407",47.3,"per 1,000"
2013,Minnesota,18-19 years,30.5,"2,192","199,407",47.3,"per 1,000"
2013,Mississippi,18-19 years,75.4,"3,185","199,407",47.3,"per 1,000"
2013,Missouri,18-19 years,55.7,"4,355","199,407",47.3,"per 1,000"
2013,Montana,18-19 years,50,626,"199,407",47.3,"per 1,000"
2013,Nebraska,18-19 years,43.5,"1,140","199,407",47.3,"per 1,000"
2013,Nevada,18-19 years,61.5,"1,931","199,407",47.3,"per 1,000"
2013,New Hampshire,18-19 years,22.8,442,"199,407",47.3,"per 1,000"
2013,New Jersey,18-19 years,27.6,"3,005","199,407",47.3,"per 1,000"
2013,New Mexico,18-19 years,74.2,"2,050","199,407",47.3,"per 1,000"
2013,New York,18-19 years,30.5,"8,148","199,407",47.3,"per 1,000"
2013,North Carolina,18-19 years,49.8,"6,598","199,407",47.3,"per 1,000"
2013,North Dakota,18-19 years,40.6,438,"199,407",47.3,"per 1,000"
2013,Ohio,18-19 years,50,"7,711","199,407",47.3,"per 1,000"
2013,Oklahoma,18-19 years,76.1,"3,792","199,407",47.3,"per 1,000"
2013,Oregon,18-19 years,39.4,"1,900","199,407",47.3,"per 1,000"
2013,Pennsylvania,18-19 years,34.6,"6,250","199,407",47.3,"per 1,000"
2013,Rhode Island,18-19 years,26.3,483,"199,407",47.3,"per 1,000"
2013,South Carolina,18-19 years,55,"3,502","199,407",47.3,"per 1,000"
2013,South Dakota,18-19 years,51.3,598,"199,407",47.3,"per 1,000"
2013,Tennessee,18-19 years,64,"5,250","199,407",47.3,"per 1,000"
2013,Texas,18-19 years,72,"25,795","199,407",47.3,"per 1,000"
2013,Total U.S.,18-19 years,47.3,"199,407","199,407",47.3,"per 1,000"
2013,Utah,18-19 years,39,"1,682","199,407",47.3,"per 1,000"
2013,Vermont,18-19 years,24.7,262,"199,407",47.3,"per 1,000"
2013,Virginia,18-19 years,36.5,"4,090","199,407",47.3,"per 1,000"
2013,Washington,18-19 years,38.7,"3,241","199,407",47.3,"per 1,000"
2013,West Virginia,18-19 years,73.4,"1,630","199,407",47.3,"per 1,000"
2013,Wisconsin,18-19 years,35.2,"2,754","199,407",47.3,"per 1,000"
2013,Wyoming,18-19 years,54.1,399,"199,407",47.3,"per 1,000"
2014,Alabama,18-19 years,58.4,"3,651","182,287",43.8,"per 1,000"
2014,Alaska,18-19 years,59.5,505,"182,287",43.8,"per 1,000"
2014,Arizona,18-19 years,55,"4,839","182,287",43.8,"per 1,000"
2014,Arkansas,18-19 years,75.7,"2,837","182,287",43.8,"per 1,000"
2014,California,18-19 years,38,"19,700","182,287",43.8,"per 1,000"
2014,Colorado,18-19 years,37.2,"2,491","182,287",43.8,"per 1,000"
2014,Connecticut,18-19 years,19.7,"1,029","182,287",43.8,"per 1,000"
2014,Delaware,18-19 years,34.5,445,"182,287",43.8,"per 1,000"
2014,District of Columbia,18-19 years,32.4,391,"182,287",43.8,"per 1,000"
2014,Florida,18-19 years,42.8,"9,609","182,287",43.8,"per 1,000"
2014,Georgia,18-19 years,52.3,"7,100","182,287",43.8,"per 1,000"
2014,Hawaii,18-19 years,43.9,668,"182,287",43.8,"per 1,000"
2014,Idaho,18-19 years,45.8,992,"182,287",43.8,"per 1,000"
2014,Illinois,18-19 years,41.7,"6,970","182,287",43.8,"per 1,000"
2014,Indiana,18-19 years,52.1,"4,642","182,287",43.8,"per 1,000"
2014,Iowa,18-19 years,34.9,"1,536","182,287",43.8,"per 1,000"
2014,Kansas,18-19 years,50.7,"1,990","182,287",43.8,"per 1,000"
2014,Kentucky,18-19 years,66.6,"3,648","182,287",43.8,"per 1,000"
2014,Louisiana,18-19 years,67.4,"3,859","182,287",43.8,"per 1,000"
2014,Maine,18-19 years,30.6,499,"182,287",43.8,"per 1,000"
2014,Maryland,18-19 years,31.4,"2,422","182,287",43.8,"per 1,000"
2014,Massachusetts,18-19 years,17.2,"1,805","182,287",43.8,"per 1,000"
2014,Michigan,18-19 years,39.3,"5,220","182,287",43.8,"per 1,000"
2014,Minnesota,18-19 years,28.4,"2,001","182,287",43.8,"per 1,000"
2014,Mississippi,18-19 years,67.3,"2,802","182,287",43.8,"per 1,000"
2014,Missouri,18-19 years,50.4,"3,876","182,287",43.8,"per 1,000"
2014,Montana,18-19 years,46.2,570,"182,287",43.8,"per 1,000"
2014,Nebraska,18-19 years,39.8,"1,038","182,287",43.8,"per 1,000"
2014,Nevada,18-19 years,56.6,"1,785","182,287",43.8,"per 1,000"
2014,New Hampshire,18-19 years,19.6,374,"182,287",43.8,"per 1,000"
2014,New Jersey,18-19 years,25,"2,674","182,287",43.8,"per 1,000"
2014,New Mexico,18-19 years,66,"1,775","182,287",43.8,"per 1,000"
2014,New York,18-19 years,28.1,"7,384","182,287",43.8,"per 1,000"
2014,North Carolina,18-19 years,45.5,"5,978","182,287",43.8,"per 1,000"
2014,North Dakota,18-19 years,42.1,453,"182,287",43.8,"per 1,000"
2014,Ohio,18-19 years,46.9,"7,067","182,287",43.8,"per 1,000"
2014,Oklahoma,18-19 years,71.8,"3,528","182,287",43.8,"per 1,000"
2014,Oregon,18-19 years,37.6,"1,781","182,287",43.8,"per 1,000"
